ID,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
14712,2012/9/10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,5
14713,2012/9/10,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,40
14714,2012/9/10,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,180
14715,2012/9/10,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,447
14716,2012/9/10,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,730
14717,2012/9/10,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,361
14718,2012/9/10,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,210
14719,2012/9/10,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,236
14720,2012/9/10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,332
14721,2012/9/10,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,323
14722,2012/9/10,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,340
14723,2012/9/10,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,346
14724,2012/9/10,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,488
14725,2012/9/10,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,871
14726,2012/9/10,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,968
14727,2012/9/10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,633
14728,2012/9/10,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,390
14729,2012/9/10,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,285
14730,2012/9/10,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,159
14731,2012/9/10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,93
14732,2012/9/11,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,32
14733,2012/9/11,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0.0,10
14734,2012/9/11,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,6
14735,2012/9/11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,8
14736,2012/9/11,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,9
14737,2012/9/11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,44
14738,2012/9/11,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,211
14739,2012/9/11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,596
14740,2012/9/11,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,750
14741,2012/9/11,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,358
14742,2012/9/11,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0.0,196
14743,2012/9/11,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,247
14744,2012/9/11,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,316
14745,2012/9/11,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,328
14746,2012/9/11,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,255
14747,2012/9/11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,326
14748,2012/9/11,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,536
14749,2012/9/11,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,970
14750,2012/9/11,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,877
14751,2012/9/11,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,596
14752,2012/9/11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,461
14753,2012/9/11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,310
14754,2012/9/11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,216
14755,2012/9/11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,109
14756,2012/9/12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,49
14757,2012/9/12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,21
14758,2012/9/12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,11
14759,2012/9/12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,7
14760,2012/9/12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,5
14761,2012/9/12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,48
14762,2012/9/12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,205
14763,2012/9/12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,557
14764,2012/9/12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,770
14765,2012/9/12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,328
14766,2012/9/12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,205
14767,2012/9/12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,232
14768,2012/9/12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,352
14769,2012/9/12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,323
14770,2012/9/12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,278
14771,2012/9/12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,318
14772,2012/9/12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,509
14773,2012/9/12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,925
14774,2012/9/12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,977
14775,2012/9/12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,635
14776,2012/9/12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,470
14777,2012/9/12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,306
14778,2012/9/12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,212
14779,2012/9/12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,127
14780,2012/9/13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,57
14781,2012/9/13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,28
14782,2012/9/13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,9
14783,2012/9/13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,11
14784,2012/9/13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,6
14785,2012/9/13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,57
14786,2012/9/13,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0.0,195
14787,2012/9/13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,571
14788,2012/9/13,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,758
14789,2012/9/13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,338
14790,2012/9/13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,212
14791,2012/9/13,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,254
14792,2012/9/13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,297
14793,2012/9/13,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0.0,283
14794,2012/9/13,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,274
14795,2012/9/13,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,352
14796,2012/9/13,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,491
14797,2012/9/13,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,884
14798,2012/9/13,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,852
14799,2012/9/13,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,674
14800,2012/9/13,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,463
14801,2012/9/13,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,317
14802,2012/9/13,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,251
14803,2012/9/13,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,170
14804,2012/9/14,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,87
14805,2012/9/14,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,41
14806,2012/9/14,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0.0,30
14807,2012/9/14,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0.0,14
14808,2012/9/14,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0.0,12
14809,2012/9/14,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0.0,41
14810,2012/9/14,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,152
14811,2012/9/14,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,454
14812,2012/9/14,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,766
14813,2012/9/14,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,347
14814,2012/9/14,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0.0,246
14815,2012/9/14,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,280
14816,2012/9/14,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,409
14817,2012/9/14,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,408
14818,2012/9/14,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,371
14819,2012/9/14,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,367
14820,2012/9/14,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,563
14821,2012/9/14,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,894
14822,2012/9/14,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,808
14823,2012/9/14,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,579
14824,2012/9/14,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,404
14825,2012/9/14,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,312
14826,2012/9/14,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,229
14827,2012/9/14,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,195
14828,2012/9/15,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,207
14829,2012/9/15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,109
14830,2012/9/15,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,93
14831,2012/9/15,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,37
14832,2012/9/15,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,6
14833,2012/9/15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,16
14834,2012/9/15,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,33
14835,2012/9/15,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,73
14836,2012/9/15,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,212
14837,2012/9/15,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,342
14838,2012/9/15,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,442
14839,2012/9/15,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,627
14840,2012/9/15,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,706
14841,2012/9/15,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,704
14842,2012/9/15,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,715
14843,2012/9/15,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,654
14844,2012/9/15,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,783
14845,2012/9/15,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,729
14846,2012/9/15,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,614
14847,2012/9/15,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,478
14848,2012/9/15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,330
14849,2012/9/15,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,296
14850,2012/9/15,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,279
14851,2012/9/15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,229
14852,2012/9/16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,151
14853,2012/9/16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,117
14854,2012/9/16,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,89
14855,2012/9/16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,48
14856,2012/9/16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,8
14857,2012/9/16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,13
14858,2012/9/16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,35
14859,2012/9/16,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,71
14860,2012/9/16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,128
14861,2012/9/16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,296
14862,2012/9/16,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,490
14863,2012/9/16,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,559
14864,2012/9/16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,656
14865,2012/9/16,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,694
14866,2012/9/16,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,635
14867,2012/9/16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,557
14868,2012/9/16,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,596
14869,2012/9/16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,570
14870,2012/9/16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,481
14871,2012/9/16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,403
14872,2012/9/16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,324
14873,2012/9/16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,191
14874,2012/9/16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,127
14875,2012/9/16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,94
14876,2012/9/17,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,45
14877,2012/9/17,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,21
14878,2012/9/17,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,13
14879,2012/9/17,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,7
14880,2012/9/17,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,11
14881,2012/9/17,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,45
14882,2012/9/17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,164
14883,2012/9/17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,492
14884,2012/9/17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,683
14885,2012/9/17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,299
14886,2012/9/17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,202
14887,2012/9/17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,252
14888,2012/9/17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,295
14889,2012/9/17,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,343
14890,2012/9/17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,332
14891,2012/9/17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,338
14892,2012/9/17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,453
14893,2012/9/17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,842
14894,2012/9/17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,774
14895,2012/9/17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,486
14896,2012/9/17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,340
14897,2012/9/17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,233
14898,2012/9/17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,129
14899,2012/9/17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70
14900,2012/9/18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,13
14901,2012/9/18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,5
14902,2012/9/18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,4
14903,2012/9/18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,6
14904,2012/9/18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,7
14905,2012/9/18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,48
14906,2012/9/18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,167
14907,2012/9/18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356
14908,2012/9/18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,672
14909,2012/9/18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,293
14910,2012/9/18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,160
14911,2012/9/18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151
14912,2012/9/18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,88
14913,2012/9/18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,114
14914,2012/9/18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,143
14915,2012/9/18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,36
14916,2012/9/18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,141
14917,2012/9/18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,338
14918,2012/9/18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281
14919,2012/9/18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324
14920,2012/9/18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,290
14921,2012/9/18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,207
14922,2012/9/18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,151
14923,2012/9/18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78
14924,2012/9/19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,26
14925,2012/9/19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,12
14926,2012/9/19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,3
14927,2012/9/19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5
14928,2012/9/19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,10
14929,2012/9/19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,56
14930,2012/9/19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,172
14931,2012/9/19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545
14932,2012/9/19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,797
14933,2012/9/19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362
14934,2012/9/19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,192
14935,2012/9/19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,247
14936,2012/9/19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313
14937,2012/9/19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,289
14938,2012/9/19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,286
14939,2012/9/19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,311
14940,2012/9/19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,466
14941,2012/9/19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,886
14942,2012/9/19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,892
14943,2012/9/19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611
14944,2012/9/19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,409
14945,2012/9/19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,349
14946,2012/9/19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229
14947,2012/9/19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123
14948,2012/9/20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,58
14949,2012/9/20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18
14950,2012/9/20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11
14951,2012/9/20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,6
14952,2012/9/20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,6
14953,2012/9/20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56
14954,2012/9/20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,170
14955,2012/9/20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534
14956,2012/9/20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,790
14957,2012/9/20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,355
14958,2012/9/20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190
14959,2012/9/20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,243
14960,2012/9/20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290
14961,2012/9/20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,336
14962,2012/9/20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,298
14963,2012/9/20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,291
14964,2012/9/20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457
14965,2012/9/20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,976
14966,2012/9/20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900
14967,2012/9/20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603
14968,2012/9/20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,417
14969,2012/9/20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,274
14970,2012/9/20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,287
14971,2012/9/20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,154
14972,2012/9/21,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,66
14973,2012/9/21,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,49
14974,2012/9/21,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,14
14975,2012/9/21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12
14976,2012/9/21,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,10
14977,2012/9/21,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,49
14978,2012/9/21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,165
14979,2012/9/21,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,503
14980,2012/9/21,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,757
14981,2012/9/21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,383
14982,2012/9/21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,225
14983,2012/9/21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321
14984,2012/9/21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,389
14985,2012/9/21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,421
14986,2012/9/21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,412
14987,2012/9/21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,423
14988,2012/9/21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567
14989,2012/9/21,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846
14990,2012/9/21,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805
14991,2012/9/21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588
14992,2012/9/21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,369
14993,2012/9/21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312
14994,2012/9/21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,295
14995,2012/9/21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186
14996,2012/9/22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,172
14997,2012/9/22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,124
14998,2012/9/22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,83
14999,2012/9/22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,45
15000,2012/9/22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,15
15001,2012/9/22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,17
15002,2012/9/22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41
15003,2012/9/22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,77
15004,2012/9/22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,218
15005,2012/9/22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,377
15006,2012/9/22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,474
15007,2012/9/22,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626
15008,2012/9/22,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,688
15009,2012/9/22,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,707
15010,2012/9/22,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,654
15011,2012/9/22,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,750
15012,2012/9/22,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,680
15013,2012/9/22,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,646
15014,2012/9/22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598
15015,2012/9/22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,407
15016,2012/9/22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,325
